"Order.Date","Year","Region","State","Category","Sub.Category","Segment","Ship.Mode","Sales","Profit","Discount","Quantity","Profit_Margin","Loss_Flag"
2013-06-12,2013,"West","Washington","Office Supplies","Binders","Consumer","Standard Class",54,17.5448,0.2,14,0.324903703703704,"Profit"
2013-06-12,2013,"West","California","Furniture","Tables","Consumer","Standard Class",903,33.8517,0.2,3,0.0374880398671096,"Profit"
2013-06-13,2013,"West","California","Office Supplies","Labels","Corporate","Second Class",15,6.8714,0,2,0.458093333333333,"Profit"
2013-06-13,2013,"West","California","Office Supplies","Paper","Corporate","Standard Class",186,83.646,0,6,0.449709677419355,"Profit"
2013-06-13,2013,"West","California","Office Supplies","Paper","Corporate","Standard Class",13,6.2208,0,2,0.478523076923077,"Profit"
2013-06-13,2013,"East","New York","Office Supplies","Appliances","Consumer","Standard Class",53,18.396,0,3,0.347094339622642,"Profit"
2013-06-13,2013,"East","New York","Office Supplies","Paper","Consumer","Standard Class",93,41.823,0,3,0.449709677419355,"Profit"
2013-06-13,2013,"East","Delaware","Office Supplies","Binders","Consumer","First Class",31,13.878,0,4,0.447677419354839,"Profit"
2013-06-13,2013,"East","Delaware","Office Supplies","Envelopes","Consumer","First Class",115,51.759,0,9,0.450078260869565,"Profit"
2013-06-13,2013,"East","Delaware","Office Supplies","Storage","Consumer","First Class",227,63.4368,0,6,0.279457268722467,"Profit"
2013-06-13,2013,"South","Alabama","Office Supplies","Appliances","Corporate","First Class",208,56.2032,0,1,0.270207692307692,"Profit"
2013-06-13,2013,"South","Alabama","Office Supplies","Binders","Corporate","First Class",17,8.0352,0,3,0.472658823529412,"Profit"
2013-06-13,2013,"East","Delaware","Technology","Phones","Consumer","First Class",68,19.7316,0,7,0.290170588235294,"Profit"
2013-06-13,2013,"East","Delaware","Furniture","Furnishings","Consumer","First Class",47,18.3456,0,3,0.390331914893617,"Profit"
2013-06-13,2013,"Central","Texas","Office Supplies","Appliances","Home Office","Second Class",64,-160.96,0.8,4,-2.515,"Loss"
2013-06-13,2013,"Central","Texas","Office Supplies","Binders","Home Office","Second Class",2,-2.667,0.8,2,-1.3335,"Loss"
2013-06-13,2013,"Central","Texas","Furniture","Chairs","Home Office","Second Class",379,-119.2312,0.3,2,-0.31459419525066,"Loss"
2013-06-13,2013,"Central","Texas","Furniture","Furnishings","Home Office","Second Class",7,-4.5396,0.6,2,-0.648514285714286,"Loss"
2013-06-13,2013,"Central","Illinois","Technology","Machines","Home Office","Second Class",1008,43.1991,0.3,3,0.04285625,"Profit"
2013-06-13,2013,"Central","Illinois","Office Supplies","Paper","Home Office","Second Class",313,113.6394,0.2,7,0.36306517571885,"Profit"
2013-06-13,2013,"Central","Illinois","Office Supplies","Paper","Consumer","Standard Class",23,8.381,0.2,5,0.364391304347826,"Profit"
2013-06-13,2013,"Central","Texas","Office Supplies","Art","Home Office","Second Class",11,3.9424,0.2,8,0.3584,"Profit"
2013-06-13,2013,"Central","Texas","Office Supplies","Paper","Home Office","Second Class",16,5.6376,0.2,3,0.35235,"Profit"
2013-06-13,2013,"Central","Texas","Office Supplies","Storage","Home Office","Second Class",68,6.7536,0.2,9,0.0993176470588235,"Profit"
2013-06-14,2013,"Central","Kansas","Office Supplies","Labels","Consumer","Standard Class",19,8.694,0,3,0.457578947368421,"Profit"
2013-06-14,2013,"Central","Michigan","Technology","Phones","Home Office","Second Class",378,94.4925,0,3,0.249980158730159,"Profit"
2013-06-14,2013,"East","New York","Office Supplies","Binders","Consumer","Second Class",34,11.7488,0.2,2,0.345552941176471,"Profit"
2013-06-15,2013,"West","California","Office Supplies","Art","Home Office","First Class",7,2.0416,0,4,0.291657142857143,"Profit"
2013-06-15,2013,"West","California","Office Supplies","Art","Home Office","First Class",9,2.5056,0,3,0.2784,"Profit"
2013-06-15,2013,"West","Washington","Furniture","Tables","Corporate","Standard Class",1115,334.551,0,7,0.300045739910314,"Profit"
2013-06-15,2013,"West","California","Furniture","Furnishings","Home Office","First Class",9,4.1031,0,3,0.4559,"Profit"
2013-06-15,2013,"West","California","Technology","Accessories","Home Office","First Class",29,9.6657,0,1,0.3333,"Profit"
2013-06-15,2013,"East","Pennsylvania","Furniture","Tables","Corporate","Standard Class",337,-118.0116,0.4,2,-0.350182789317507,"Loss"
2013-06-15,2013,"West","California","Furniture","Bookcases","Home Office","Same Day",599,35.245,0.15,5,0.0588397328881469,"Profit"
2013-06-15,2013,"South","Florida","Office Supplies","Binders","Consumer","First Class",40,-26.624,0.7,4,-0.6656,"Loss"
2013-06-15,2013,"South","Florida","Technology","Accessories","Consumer","First Class",18,2.308,0.2,2,0.128222222222222,"Profit"
2013-06-15,2013,"West","California","Furniture","Tables","Corporate","Same Day",1293,80.843,0.2,7,0.062523588553751,"Profit"
2013-06-16,2013,"Central","Texas","Office Supplies","Paper","Consumer","First Class",173,54.215,0.2,7,0.313381502890173,"Profit"
2013-06-17,2013,"West","California","Office Supplies","Paper","Consumer","Second Class",46,21.7845,0,5,0.473576086956522,"Profit"
2013-06-17,2013,"East","Delaware","Office Supplies","Labels","Consumer","Standard Class",9,4.536,0,3,0.504,"Profit"
2013-06-17,2013,"South","Tennessee","Technology","Machines","Home Office","Second Class",91,-1.8295,0.5,1,-0.0201043956043956,"Loss"
2013-06-18,2013,"West","California","Office Supplies","Paper","Consumer","First Class",220,107.7216,0,4,0.489643636363636,"Profit"
2013-06-18,2013,"West","California","Office Supplies","Labels","Consumer","First Class",23,10.8,0,6,0.469565217391304,"Profit"
2013-06-18,2013,"West","California","Office Supplies","Paper","Consumer","Standard Class",112,54.8604,0,2,0.489825,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Art","Consumer","First Class",2,0.84,0,1,0.42,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Paper","Consumer","First Class",15,6.9888,0,2,0.46592,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Paper","Consumer","First Class",32,15.552,0,5,0.486,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Storage","Consumer","First Class",209,52.14,0,6,0.249473684210526,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Storage","Consumer","Second Class",41,0.4074,0,3,0.00993658536585366,"Profit"
2013-06-18,2013,"East","Connecticut","Office Supplies","Art","Corporate","Standard Class",10,2.8536,0,3,0.28536,"Profit"
2013-06-18,2013,"East","Connecticut","Office Supplies","Binders","Corporate","Standard Class",8,3.7412,0,2,0.46765,"Profit"
2013-06-18,2013,"East","Connecticut","Technology","Phones","Corporate","Standard Class",567,153.0819,0,3,0.269985714285714,"Profit"
2013-06-18,2013,"East","New York","Technology","Accessories","Consumer","First Class",30,3.3,0,2,0.11,"Profit"
2013-06-18,2013,"East","New York","Furniture","Chairs","Consumer","First Class",319,7.098,0.1,5,0.0222507836990596,"Profit"
2013-06-18,2013,"East","New York","Furniture","Tables","Corporate","Standard Class",377,-213.5574,0.4,3,-0.56646525198939,"Loss"
2013-06-18,2013,"West","California","Furniture","Bookcases","Consumer","First Class",240,14.098,0.15,2,0.0587416666666667,"Profit"
2013-06-18,2013,"East","New York","Office Supplies","Binders","Consumer","First Class",48,16.362,0.2,4,0.340875,"Profit"
2013-06-18,2013,"West","Colorado","Furniture","Chairs","Consumer","First Class",483,54.3528,0.2,4,0.112531677018634,"Profit"
2013-06-18,2013,"West","Colorado","Furniture","Furnishings","Consumer","First Class",266,-13.3176,0.2,3,-0.0500661654135338,"Loss"
2013-06-19,2013,"East","Pennsylvania","Office Supplies","Binders","Corporate","Second Class",5,-3.855,0.7,2,-0.771,"Loss"
2013-06-19,2013,"Central","Illinois","Office Supplies","Paper","Consumer","First Class",77,26.9024,0.2,2,0.349381818181818,"Profit"
2013-06-19,2013,"East","Pennsylvania","Office Supplies","Appliances","Corporate","Second Class",454,90.72,0.2,3,0.199823788546256,"Profit"
2013-06-19,2013,"East","Pennsylvania","Office Supplies","Paper","Corporate","Second Class",7,2.14,0.2,2,0.305714285714286,"Profit"
2013-06-20,2013,"West","California","Office Supplies","Paper","Corporate","First Class",17,8.0464,0,2,0.473317647058824,"Profit"
2013-06-21,2013,"West","California","Office Supplies","Appliances","Consumer","First Class",22,5.6628,0,2,0.2574,"Profit"
2013-06-21,2013,"West","California","Office Supplies","Storage","Consumer","First Class",162,9.7164,0,3,0.0599777777777778,"Profit"
2013-06-21,2013,"West","California","Office Supplies","Art","Corporate","Second Class",5,1.3416,0,2,0.26832,"Profit"
2013-06-21,2013,"West","California","Office Supplies","Paper","Consumer","First Class",47,22.4448,0,7,0.477548936170213,"Profit"
2013-06-21,2013,"West","California","Office Supplies","Paper","Corporate","Second Class",39,18.6624,0,6,0.478523076923077,"Profit"
2013-06-21,2013,"East","Delaware","Technology","Accessories","Consumer","Standard Class",45,4.95,0,3,0.11,"Profit"
2013-06-21,2013,"East","Delaware","Technology","Phones","Consumer","Standard Class",22,6.104,0,2,0.277454545454545,"Profit"
2013-06-21,2013,"Central","Oklahoma","Furniture","Furnishings","Corporate","Standard Class",58,23.6529,0,3,0.407808620689655,"Profit"
2013-06-21,2013,"Central","Oklahoma","Technology","Accessories","Corporate","Standard Class",7,0.552,0,1,0.0788571428571429,"Profit"
2013-06-21,2013,"East","Pennsylvania","Office Supplies","Binders","Home Office","Standard Class",30,-21.7932,0.7,6,-0.72644,"Loss"
2013-06-21,2013,"East","Pennsylvania","Office Supplies","Appliances","Home Office","Standard Class",448,33.5772,0.2,2,0.0749491071428571,"Profit"
2013-06-21,2013,"East","Pennsylvania","Office Supplies","Paper","Home Office","Standard Class",45,15.2064,0.2,8,0.33792,"Profit"
2013-06-21,2013,"East","Pennsylvania","Office Supplies","Paper","Home Office","Standard Class",16,5.4432,0.2,3,0.3402,"Profit"
2013-06-21,2013,"Central","Texas","Office Supplies","Paper","Corporate","Standard Class",10,3.6288,0.2,2,0.36288,"Profit"
2013-06-21,2013,"Central","Texas","Technology","Accessories","Corporate","Standard Class",96,26.3912,0.2,4,0.274908333333333,"Profit"
2013-06-21,2013,"West","California","Furniture","Chairs","Consumer","First Class",162,-8.0784,0.2,2,-0.0498666666666667,"Loss"
2013-06-21,2013,"West","California","Office Supplies","Binders","Consumer","First Class",18,6.4206,0.2,3,0.3567,"Profit"
2013-06-22,2013,"Central","Illinois","Office Supplies","Binders","Corporate","Standard Class",1,-1.3376,0.8,1,-1.3376,"Loss"
2013-06-22,2013,"East","New York","Furniture","Bookcases","Consumer","Standard Class",354,-44.196,0.2,2,-0.124847457627119,"Loss"
2013-06-22,2013,"East","New York","Office Supplies","Binders","Consumer","Standard Class",186,60.4968,0.2,6,0.325251612903226,"Profit"
2013-06-22,2013,"East","New York","Office Supplies","Binders","Consumer","Standard Class",37,12.796,0.2,5,0.345837837837838,"Profit"
2013-06-24,2013,"West","California","Office Supplies","Labels","Consumer","Second Class",22,10.3071,0,3,0.468504545454545,"Profit"
2013-06-24,2013,"West","California","Office Supplies","Storage","Consumer","Second Class",94,25.2936,0,4,0.26908085106383,"Profit"
2013-06-24,2013,"West","California","Office Supplies","Paper","Consumer","Second Class",20,9.3906,0,1,0.46953,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Supplies","Consumer","Standard Class",835,16.7034,0,7,0.0200040718562874,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Labels","Consumer","Second Class",26,12.1401,0,7,0.466926923076923,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Fasteners","Consumer","Standard Class",4,1.4652,0,2,0.3663,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Labels","Consumer","Standard Class",122,56.1752,0,4,0.460452459016393,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Labels","Consumer","Standard Class",18,8.6715,0,5,0.48175,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Storage","Consumer","Standard Class",325,38.988,0,5,0.119963076923077,"Profit"
2013-06-24,2013,"East","New York","Office Supplies","Paper","Consumer","Standard Class",147,68.9631,0,3,0.469136734693878,"Profit"
2013-06-24,2013,"West","California","Technology","Phones","Consumer","Second Class",862,97.0137,0.2,7,0.112544895591647,"Profit"
2013-06-25,2013,"West","California","Office Supplies","Appliances","Consumer","Second Class",241,72.432,0,3,0.300547717842324,"Profit"
2013-06-25,2013,"West","California","Office Supplies","Paper","Consumer","Second Class",105,50.328,0,1,0.479314285714286,"Profit"
2013-06-25,2013,"Central","Indiana","Technology","Phones","Consumer","Standard Class",441,123.4548,0,9,0.279942857142857,"Profit"
2013-06-25,2013,"Central","Texas","Office Supplies","Appliances","Corporate","Standard Class",9,-19.602,0.8,2,-2.178,"Loss"
2013-06-25,2013,"West","California","Technology","Machines","Consumer","Second Class",4477,503.64,0.2,4,0.112494974313156,"Profit"
2013-06-25,2013,"West","California","Technology","Phones","Consumer","Standard Class",38,-9.56,0.2,4,-0.251578947368421,"Loss"
2013-06-26,2013,"West","California","Office Supplies","Appliances","Consumer","Standard Class",61,17.0268,0,3,0.279127868852459,"Profit"
2013-06-26,2013,"Central","Texas","Furniture","Chairs","Consumer","Second Class",85,-6.089,0.3,2,-0.0716352941176471,"Loss"
2013-06-26,2013,"Central","Texas","Furniture","Furnishings","Consumer","Second Class",33,-26.1696,0.6,2,-0.793018181818182,"Loss"
2013-06-26,2013,"East","Pennsylvania","Furniture","Chairs","Corporate","Standard Class",422,-18.0882,0.3,3,-0.0428630331753555,"Loss"
2013-06-26,2013,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",38,-27.9312,0.7,4,-0.735031578947368,"Loss"
2013-06-26,2013,"East","Pennsylvania","Office Supplies","Storage","Corporate","Standard Class",254,-50.8704,0.2,6,-0.200277165354331,"Loss"
2013-06-27,2013,"West","California","Office Supplies","Paper","Corporate","Same Day",12,5.616,0,2,0.468,"Profit"
2013-06-27,2013,"West","California","Office Supplies","Fasteners","Corporate","Same Day",18,8.95,0,5,0.497222222222222,"Profit"
2013-06-27,2013,"West","California","Office Supplies","Supplies","Corporate","Same Day",232,11.586,0,2,0.0499396551724138,"Profit"
2013-06-27,2013,"East","New York","Office Supplies","Art","Corporate","Standard Class",15,6.615,0,5,0.441,"Profit"
2013-06-27,2013,"East","New York","Office Supplies","Storage","Corporate","Standard Class",704,84.51,0,5,0.120042613636364,"Profit"
2013-06-27,2013,"East","Rhode Island","Office Supplies","Storage","Consumer","Standard Class",15,1.043,0,5,0.0695333333333333,"Profit"
2013-06-27,2013,"Central","Michigan","Office Supplies","Binders","Home Office","Same Day",8,3.7694,0,1,0.471175,"Profit"
2013-06-27,2013,"Central","Michigan","Office Supplies","Paper","Home Office","Same Day",369,180.7659,0,9,0.489880487804878,"Profit"
2013-06-27,2013,"Central","Michigan","Office Supplies","Storage","Home Office","Same Day",171,44.4704,0,4,0.26006081871345,"Profit"
2013-06-27,2013,"South","Georgia","Technology","Phones","Consumer","Standard Class",136,39.4255,0,1,0.289893382352941,"Profit"
2013-06-27,2013,"East","New York","Technology","Accessories","Corporate","Standard Class",21,9.0171,0,3,0.429385714285714,"Profit"
2013-06-27,2013,"East","New York","Technology","Accessories","Corporate","Standard Class",140,9.7972,0,4,0.06998,"Profit"
2013-06-27,2013,"East","New York","Furniture","Furnishings","Corporate","Standard Class",38,12.8316,0,3,0.337673684210526,"Profit"
2013-06-27,2013,"West","California","Furniture","Furnishings","Consumer","Standard Class",22,6.4206,0,3,0.291845454545455,"Profit"
2013-06-27,2013,"Central","Illinois","Office Supplies","Art","Corporate","Standard Class",5,0.4641,0.2,3,0.09282,"Profit"
2013-06-27,2013,"Central","Texas","Technology","Accessories","Home Office","Second Class",14,3.5742,0.2,2,0.2553,"Profit"
2013-06-28,2013,"Central","Illinois","Furniture","Chairs","Corporate","Standard Class",540,-7.7094,0.3,3,-0.0142766666666667,"Loss"
2013-06-28,2013,"Central","Illinois","Office Supplies","Paper","Corporate","Standard Class",37,12.1758,0.2,7,0.329075675675676,"Profit"
2013-06-28,2013,"West","California","Technology","Phones","Consumer","Second Class",202,12.599,0.2,2,0.0623712871287129,"Profit"
2013-06-29,2013,"East","New Jersey","Office Supplies","Appliances","Consumer","Second Class",9,2.2724,0,2,0.252488888888889,"Profit"
2013-06-29,2013,"East","New Jersey","Office Supplies","Appliances","Consumer","Second Class",275,121.1056,0,4,0.440384,"Profit"
2013-06-29,2013,"East","New Jersey","Office Supplies","Binders","Consumer","Second Class",8,3.7412,0,2,0.46765,"Profit"
2013-06-29,2013,"East","New Jersey","Office Supplies","Paper","Consumer","Second Class",62,27.882,0,2,0.449709677419355,"Profit"
2013-06-29,2013,"East","New Jersey","Furniture","Chairs","Consumer","Second Class",122,20.7332,0,2,0.169944262295082,"Profit"
2013-06-29,2013,"Central","Illinois","Technology","Phones","Consumer","Second Class",360,35.9976,0.2,3,0.0999933333333333,"Profit"
